comment,movie_link,movie_title,num,score
우웩~ 양심 처 팔고 개돼지들 현혹해서 돈 벌고 싶냐? ㅗ,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027623,1
마르코는 9살인데..,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=184520&target=after,키싱 부스 2,17027622,8
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=144906&target=after,베일리 어게인,17027621,10
고양이 비둘기 연기 짱짱 ㅋㅋ  충분히 일상에서 생길 수 있은 흔한 로맨틱코미디 같지만 흔하지않은 연기력 연출력 스토리의 힘 그리고 역시 공블리 일상에서의 답답한 가슴이 시원해지는 꼭 보세요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=182205&target=after,가장 보통의 연애,17027620,9
영화인가? 선동인가? 쓰레기도 이런 쓰레기가 없다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027619,1
정우성 형님 돈 엄청 많을듯 찍을때마다 거의 대박이네.우리나라도 후진국이지만 이런영화 만든 자체가 신기하네...잘봤어요. 우성 형님,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027596,10
클래식...8년이 지난 지금 봐도 재미진 영화...역시 박ㅍㅅ이는 평점 ㅈ같이 줬구만,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=85870&target=after,프로메테우스,17027595,10
정말 몇 번이고 봐도 몰입감이..,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=57723&target=after,타짜,17027594,8
솔직히 그냥 킬링타임용... 유아인표정 연기는 까지못함ㅠㅠ 스토리가 뭔가 많이 아쉽다.탈색까까머리인데 생존한지 20일이 지나도 자라나지 않은 머리카락 뿌리를 봐도 시간을 들여서 공들이고 깊게 디테일하게 만든 영화가 전혀 아님...!,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189537&target=after,#살아있다,17027593,6
마지막에 좀 질질 끄는거 같아 답답하지만 액션은 나쁘진 않았고 서대위로 나오는 배우의 *찐따 연기에 웃다 눈물남 디스토피아적 느낌이 강한 화면인데 악역이 하는 짓은 충분히 악하지 않아서 따로 노는 느낌,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17027592,8
사람은 누구나 평등하고 가치있는 존재인데.. 왜? 부인들은 남편을 못잡아먹어 안달라듯 바가지 긁고 잔소리로 남편에게 스트레스를 주며  수명을 단축시키려 하는가!!!!??,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=16121&target=after,필라델피아,17027590,8
정말 급한상황에 닥치면 상식밖의 행동을 하게 되는 인간 심리가 담긴 영화를 연출하려고 했던건지 갑자기 심리학을 배우고 싶을 정도 /답답한 언니 땜에 보는내내 내가 산소통이 필요할 지경,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194409&target=after,딥워터,17027589,1
아는건 별로 없어도 가족입니다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=10238&target=after,레인 맨,17027588,10
이제껏 본 영화중 최악 체악 최악,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=104467&target=after,몬스터,17027587,1
잠수함 영화인줄 알았네요.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027586,1
죽기싫으면 빨리 타세요가 도대체 짜장면 먹고싶다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17027607,2
....진짜 미안한데 박신혜 나온 영화중에서 좋은 영화 없음여자판 김강우,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189537&target=after,#살아있다,17027606,1
쿠앤틴 너무 따라한거 아녀 ??,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186235&target=after,팡파레,17027605,6
원작 그대로만 갔어도  ㅠㅠ코미디 끼워넣기로  망함,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=168298&target=after,지금 만나러 갑니다,17027604,2
이 영화를 지금이라도 봐서 다행이다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=19099&target=after,트루먼 쇼,17027603,10
햐~북한서 지령받은 평론가들 일색이네 나이 쳐먹고도 좌좀이면 진짜 머가리 없는거라더니,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=142822&target=after,인천상륙작전,17027601,10
일베충들이나 질질 짜면서 볼 쓰레기 국뽕 신파영화,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=102272&target=after,연평해전,17027600,1
웬만해서는 참고 보는데 처음부터 끝까지 불편할정도로 다 광고임 뻔하고 개연성 없는 스토리에 감동도 없고 재미도없고 코믹도 없고 스릴도 없고 영화관에서 보려다가 참은 내가 대견함 진짜 보면서 어이없을 지경,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189537&target=after,#살아있다,17027599,1
태어나서 처음으로 영화보다가 나왓습니다. 40분보고 나왔는데돈도 아깝지만 꾹안참고 시간 세이브 하고 나온걸 다행으로 생각합니다. 이영화가 7점이면 알바생을 얼마나 푼건가요. 우리나라 영화의 미래가 어둡네요. 강동원 연기 장난하나요? 책읽는것도 아니고 오그라들어서 토나오는줄.. 눈빛만 쏘면 영화배운줄아는거 같은데. 다시는 영화 찍지 마시고 모델이나 하세요 제발.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17027598,1
오십 번 보세요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=156185&target=after,극장판 쿠로코의 농구 라스트 게임,17027597,10
이 영화의 진정한 주인공은 '아라요시'역의 박지환 배우님 짱!!!....ㅋ 고증을 제대로 거치지 않았다지만 그냥 돈 벌려고 만든 상업영화니까 하고 이해하기로 하고 영화는 나름 볼 만 했다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=178526&target=after,봉오동 전투,17027575,8
"이 영화 단점은 감독임. 이민기도 주인공인데, 혼자 스릴러 연기함. ㅜㅡ",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=104467&target=after,몬스터,17027574,6
하 보고 진짜 눈물샘이란걸 알게 됐어,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=168298&target=after,지금 만나러 갑니다,17027573,10
아오 진짜 우리나라 형사들은 누구나 무능력하고 멍청하게 표현되네,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=182835&target=after,침입자,17027572,8
영화관에서 보지 못한게 너무 아쉬웠던 영화,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=178526&target=after,봉오동 전투,17027571,10
부려먹은 서태곤만 잘됐네 하,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=103760&target=after,강남 1970,17027570,10
딸 구하려면 시간도없고 긴박할텐데ㅋㅋ그와중에 호텔 로비년이랑 잠은왜잠?ㅋㅋㅋ,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=147835&target=after,미션 이스탄불,17027569,2
ㅋㅋ내용좋고 재밋네요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=180390&target=after,퍼펙트맨,17027568,10
우리나라 국방부에서 영화를 만들어도 이거보단 잘 만들것 같습니다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027567,1
"최근나온 살x있다 영화를 보다가 아 내 인생 좀비물은 부산행이다 생각이들어서 다시보고 또 질질짰습니다 부산행 개봉할때 봤을때는 정말 영화 잘만들었다 ㅠ 였다면 이번에볼땐 와 스토리 진짜 정말 매우 탄탄하다 감탄하며 봤습니다 배우캐스팅, 끝없는반전, 분노조정 악역연출, 기발한 좀비특징, 달리는 상황연출... 정말 작가,감독님이 전체라는생각이 듭니다 내 인생영화 ㅠㅠ (아 살x있다 영화도 재밌게 봤습니다 ㅎㅎ)",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=130966&target=after,부산행,17027566,10
이민호 연기 잘하네 다시봤음,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=103760&target=after,강남 1970,17027585,10
"스릴러일때까지만 좋았는데,  너무 똑똑한 나리와 바보복순이  복수를 한다는게  나는 영화다 라고 말하는 거 같고 바보 복순이 비싼 브랜드 옷 입고 시골처녀행세 좀 그렇네.",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=104467&target=after,몬스터,17027584,4
우리에게 필요했던건 실현가능한 수준의 판타지이다. 부디 수 많은 주수인을 볼 수 있기를.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189633&target=after,야구소녀,17027583,10
생각보다 몰입감도 있고 기괴함이 맛을 더한다,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=187294&target=after,비바리움,17027582,6
언능 2편 나와라~~!!,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=193173&target=after,올드 가드,17027581,10
이양천새랑 결혼하고싶어요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=192066&target=after,소년시절의 너,17027580,10
"아는사람이.  추천해줘서 봤는데요즘 메말라있던 감정을 다시 살려줬습니다. 사랑이 무엇인지 알수있게 해주진 못하지만 무엇이 사랑인지, 이 영화에 등장하는 장면 순간 들이 노아가 앨리에게 선사하는 모든 순간 감정 말들이 얼만큼이나 사랑을 표현하는지 가슴깊이 절절히 느끼게 해주었습니다. 꽤나 오랫동안 잊고살았던, 또 사랑이 아닌 멍청한 가짜”연애”에 무뎌진 나의 사랑이라는 진짜 감정을 피하지않고 오롯이 마주할 수 있네요.",https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=38899&target=after,노트북,17027579,10
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027578,10
장도연!,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189633&target=after,야구소녀,17027577,10
어느 평론가가 말하지 않아도 이해할 수 있는 사람과 아무리 말해줘도 이해할 수 없는 사람이 있다고 했다. 그리고 나는 이 말을 정확히 이해한다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185273&target=after,마티아스와 막심,17027576,10
마음이 너무 따뜻한 영화다. 계속계속 보고 싶다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=132998&target=after,계춘할망,17027555,9
자고로 액션은 여자가 해야 제맛! 여자들이 다해먹는 영화가 최고다 속편도 또 만들어달라!,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=186611&target=after,미녀 삼총사 3,17027554,10
와 새벽3신데 짜파게티땡기게해주는 고마운 영화 ㅎㅎfeat. 스팸 통조림옥수수 진라면 너구리 누텔라,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189537&target=after,#살아있다,17027553,10
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=158180&target=after,그것만이 내 세상,17027552,10
돈아까워서 겨우봤네. 참고볼려니 머리가 지끈 아프네요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=189537&target=after,#살아있다,17027550,2
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=140652&target=after,너의 결혼식,17027549,10
이 영화가 5점대여야 할 이유는 없는 듯. 배경자체가 새로운 분위기라 신선하기도 하고 이런 부분에서의 연출은 나쁘진 않은 듯 함. 스토리는 확실히 아쉽지만 몰입도가 진짜 높다고 할 수 있는데 이게 또 보면 몰입도를 높이게끔 스토리를 짠 느낌이랄까..? 두마리 토끼를 다 잡기 보다는 그냥 몰입도라는 한마리 토끼를 잡으려 몰빵한 느낌. 그래서 스토리 전개가 몰입도를 높이기 위한 구도 상황 같음. 이게 좀 신선한 느낌인게 대개 몰입도를 높이려면 스토리가 탄탄해야되는데 이건 스토리는 탄탄하지 않지만 전혀 납득하지 못할정도는 아니게끔 하면서 몰입도를 높임. 2편이 기다려지기는 함. 평점은 7점 초중반대면 괜찮을 것 같은데.  확실히 킬링타임으로 제격임 굉장히 쫄깃쫄깃한 맛이 있어요... 평점보고 안보려고 했는데 이게 확실히 취향을 타는 느낌도 있고 근데 진짜 추천함.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=174808&target=after,사냥의 시간,17027548,9
강철비1을 재밌게 본 사람으로서 평점 낮아도 보고왓는데 역시 재밌음. 근데 염정아 부분은 왜 넣은거? 아니 지름주고 원면적 못구한다고 놀리는 부분은 개억지노잼으로 영화흐름만 다망치고 개지루해짐. 그리고 곽도원이 악역인데 뭔가 악역의 역할이 너무 없는 것도 아쉬운 장면. 그래도 전체적으로 재밌었으므로 9점,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027547,9
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17027546,1
절대 보지마세요 진짜 영화 보다가 뛰쳐 나가고 싶었어요 처음부터 끝까지 다 별로입니다.. 별 2점도 아깝네요,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=188909&target=after,강철비2: 정상회담,17027545,2
진짜 전형적인 반일반미 영화 ㅋㅋ공짜라 봤다.,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=155665&target=after,강철비,17027565,1
감독 아무나 하는건 아니지...갠적으론 이번 계기가 좋은 경험이 됐으면 좋겠다..좋은 배우 많이 나와서 봐보만 하겠다...고 생각했다가..기존 좋던 이미지까지 개망쳐버린 영화다..진심 연기 이렇게 밖에 못하나 싶고..,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=194285&target=after,프리즈너,17027564,1
,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=185917&target=after,반도,17027563,10
죽기 위해 태어나는 존재들의 죽음을 맞이하는 자세...,https://movie.naver.com/movie/point/af/list.nhn?st=mcode&sword=96359&target=after,플라이트,17027562,9
